outboundFlightId,DepartureDateTime,ArrivalDateTime,Airline,FlightNumber,DepartureAirport,ArrivalAirport,TotalPriceAllPassengers,TotalPriceOnePassenger,BaseFare,TaxSurcharge,CurrencyCode,ProductClass,Deeplink,ResultSet
BRUALC20230614HV9003,2023-06-14T16:05:00,2023-06-14T18:35:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230615HV9003,2023-06-15T06:50:00,2023-06-15T09:15:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=15&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230617HV9003,2023-06-17T16:20:00,2023-06-17T18:50:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230618HV9003,2023-06-18T17:25:00,2023-06-18T19:55:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230620HV9003,2023-06-20T17:25:00,2023-06-20T19:55:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230621HV9003,2023-06-21T16:05:00,2023-06-21T18:35:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=21&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230622HV9003,2023-06-22T06:50:00,2023-06-22T09:15:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=22&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230624HV9003,2023-06-24T16:20:00,2023-06-24T18:50:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230625HV9003,2023-06-25T17:25:00,2023-06-25T19:55:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230627HV9003,2023-06-27T17:25:00,2023-06-27T19:55:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230628HV9003,2023-06-28T16:05:00,2023-06-28T18:35:00,HV,9003,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=28&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230629HV9003,2023-06-29T06:35:00,2023-06-29T09:05:00,HV,9003,BRU,ALC,138.0,138.0,100.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 22}
BRUALC20230701HV9015,2023-07-01T16:30:00,2023-07-01T19:00:00,HV,9015,BRU,ALC,234.0,234.0,196.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=1&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230702HV9121,2023-07-02T18:40:00,2023-07-02T21:05:00,HV,9121,BRU,ALC,204.0,204.0,166.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230703HV9121,2023-07-03T18:25:00,2023-07-03T20:50:00,HV,9121,BRU,ALC,189.0,189.0,151.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230704HV9005,2023-07-04T16:10:00,2023-07-04T18:40:00,HV,9005,BRU,ALC,204.0,204.0,166.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230705HV9005,2023-07-05T16:20:00,2023-07-05T18:45:00,HV,9005,BRU,ALC,176.0,176.0,138.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=5&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230706HV9003,2023-07-06T06:35:00,2023-07-06T09:05:00,HV,9003,BRU,ALC,176.0,176.0,138.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230708HV9015,2023-07-08T16:30:00,2023-07-08T19:00:00,HV,9015,BRU,ALC,234.0,234.0,196.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=8&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230709HV9121,2023-07-09T18:40:00,2023-07-09T21:05:00,HV,9121,BRU,ALC,189.0,189.0,151.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230710HV9121,2023-07-10T18:25:00,2023-07-10T20:50:00,HV,9121,BRU,ALC,189.0,189.0,151.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230711HV9005,2023-07-11T16:10:00,2023-07-11T18:40:00,HV,9005,BRU,ALC,162.0,162.0,124.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230712HV9005,2023-07-12T16:20:00,2023-07-12T18:45:00,HV,9005,BRU,ALC,162.0,162.0,124.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=12&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230713HV9003,2023-07-13T06:35:00,2023-07-13T09:05:00,HV,9003,BRU,ALC,189.0,189.0,151.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230715HV9015,2023-07-15T16:30:00,2023-07-15T19:00:00,HV,9015,BRU,ALC,249.0,249.0,211.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=15&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230716HV9121,2023-07-16T18:40:00,2023-07-16T21:05:00,HV,9121,BRU,ALC,189.0,189.0,151.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230717HV9121,2023-07-17T18:25:00,2023-07-17T20:50:00,HV,9121,BRU,ALC,189.0,189.0,151.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230718HV9005,2023-07-18T16:10:00,2023-07-18T18:40:00,HV,9005,BRU,ALC,162.0,162.0,124.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230719HV9005,2023-07-19T16:20:00,2023-07-19T18:45:00,HV,9005,BRU,ALC,189.0,189.0,151.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=19&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230720HV9003,2023-07-20T06:35:00,2023-07-20T09:05:00,HV,9003,BRU,ALC,176.0,176.0,138.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230722HV9015,2023-07-22T16:30:00,2023-07-22T19:00:00,HV,9015,BRU,ALC,176.0,176.0,138.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=22&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230723HV9121,2023-07-23T18:40:00,2023-07-23T21:05:00,HV,9121,BRU,ALC,162.0,162.0,124.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230724HV9121,2023-07-24T18:25:00,2023-07-24T20:50:00,HV,9121,BRU,ALC,204.0,204.0,166.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230725HV9005,2023-07-25T16:10:00,2023-07-25T18:40:00,HV,9005,BRU,ALC,176.0,176.0,138.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230726HV9005,2023-07-26T16:20:00,2023-07-26T18:45:00,HV,9005,BRU,ALC,148.0,148.0,110.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=26&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230727HV9003,2023-07-27T06:35:00,2023-07-27T09:05:00,HV,9003,BRU,ALC,134.0,134.0,96.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230729HV9015,2023-07-29T16:30:00,2023-07-29T19:00:00,HV,9015,BRU,ALC,148.0,148.0,110.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230730HV9121,2023-07-30T18:40:00,2023-07-30T21:05:00,HV,9121,BRU,ALC,148.0,148.0,110.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 26}
BRUALC20230730HV9121,2023-07-30T18:40:00,2023-07-30T21:05:00,HV,9121,BRU,ALC,148.0,148.0,110.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230731HV9121,2023-07-31T18:25:00,2023-07-31T20:50:00,HV,9121,BRU,ALC,162.0,162.0,124.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=31&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230801HV9005,2023-08-01T16:10:00,2023-08-01T18:40:00,HV,9005,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=1&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230802HV9005,2023-08-02T16:20:00,2023-08-02T18:45:00,HV,9005,BRU,ALC,167.0,167.0,129.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230803HV9003,2023-08-03T06:35:00,2023-08-03T09:05:00,HV,9003,BRU,ALC,125.0,125.0,87.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230805HV9015,2023-08-05T16:30:00,2023-08-05T19:00:00,HV,9015,BRU,ALC,125.0,125.0,87.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=5&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230806HV9121,2023-08-06T18:40:00,2023-08-06T21:05:00,HV,9121,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230807HV9121,2023-08-07T18:25:00,2023-08-07T20:50:00,HV,9121,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230808HV9005,2023-08-08T16:10:00,2023-08-08T18:40:00,HV,9005,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=8&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230809HV9005,2023-08-09T16:20:00,2023-08-09T18:45:00,HV,9005,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230810HV9003,2023-08-10T06:35:00,2023-08-10T09:05:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230812HV9015,2023-08-12T16:30:00,2023-08-12T19:00:00,HV,9015,BRU,ALC,182.0,182.0,144.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=12&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230813HV9121,2023-08-13T18:40:00,2023-08-13T21:05:00,HV,9121,BRU,ALC,125.0,125.0,87.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230814HV9121,2023-08-14T18:25:00,2023-08-14T20:50:00,HV,9121,BRU,ALC,125.0,125.0,87.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230815HV9005,2023-08-15T16:10:00,2023-08-15T18:40:00,HV,9005,BRU,ALC,125.0,125.0,87.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=15&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230816HV9005,2023-08-16T16:20:00,2023-08-16T18:45:00,HV,9005,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230817HV9003,2023-08-17T06:35:00,2023-08-17T09:05:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230819HV9015,2023-08-19T16:30:00,2023-08-19T19:00:00,HV,9015,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=19&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230820HV9121,2023-08-20T18:40:00,2023-08-20T21:05:00,HV,9121,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230821HV9121,2023-08-21T18:25:00,2023-08-21T20:50:00,HV,9121,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=21&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230822HV9005,2023-08-22T16:10:00,2023-08-22T18:40:00,HV,9005,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=22&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230823HV9005,2023-08-23T16:20:00,2023-08-23T18:45:00,HV,9005,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230824HV9003,2023-08-24T06:35:00,2023-08-24T09:05:00,HV,9003,BRU,ALC,65.0,65.0,27.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230826HV9015,2023-08-26T16:30:00,2023-08-26T19:00:00,HV,9015,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=26&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230827HV9121,2023-08-27T18:40:00,2023-08-27T21:05:00,HV,9121,BRU,ALC,65.0,65.0,27.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230828HV9121,2023-08-28T07:30:00,2023-08-28T09:55:00,HV,9121,BRU,ALC,59.0,59.0,21.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=28&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230829HV9003,2023-08-29T17:25:00,2023-08-29T19:55:00,HV,9003,BRU,ALC,59.0,59.0,21.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230829HV9003,2023-08-29T17:25:00,2023-08-29T19:55:00,HV,9003,BRU,ALC,59.0,59.0,21.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230830HV9003,2023-08-30T16:05:00,2023-08-30T18:35:00,HV,9003,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230831HV9003,2023-08-31T06:50:00,2023-08-31T09:15:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=31&om=8&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230902HV9003,2023-09-02T16:20:00,2023-09-02T18:50:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230903HV9003,2023-09-03T17:25:00,2023-09-03T19:55:00,HV,9003,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230904HV9121,2023-09-04T07:30:00,2023-09-04T09:55:00,HV,9121,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230905HV9003,2023-09-05T17:25:00,2023-09-05T19:55:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=5&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230906HV9003,2023-09-06T16:05:00,2023-09-06T18:35:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230907HV9003,2023-09-07T06:50:00,2023-09-07T09:15:00,HV,9003,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230909HV9003,2023-09-09T16:20:00,2023-09-09T18:50:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230910HV9003,2023-09-10T17:25:00,2023-09-10T19:55:00,HV,9003,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230911HV9121,2023-09-11T07:30:00,2023-09-11T09:55:00,HV,9121,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230912HV9003,2023-09-12T17:25:00,2023-09-12T19:55:00,HV,9003,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=12&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230913HV9003,2023-09-13T16:05:00,2023-09-13T18:35:00,HV,9003,BRU,ALC,101.0,101.0,63.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230914HV9003,2023-09-14T06:50:00,2023-09-14T09:15:00,HV,9003,BRU,ALC,112.0,112.0,74.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230916HV9003,2023-09-16T16:20:00,2023-09-16T18:50:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230917HV9003,2023-09-17T17:25:00,2023-09-17T19:55:00,HV,9003,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
